Раздел A;;ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА, ОХОТЫ И ЛЕСНОГО ХОЗЯЙСТВА;
Подраздел AА;;ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА, ОХОТЫ И ЛЕСНОГО ХОЗЯЙСТВА;
52.41.990;;Прочие виды услуг, относящиеся к группировке 52.41.000;S
52.42.000;;Услуги по розничной торговле одеждой;
52.42.110;;Услуги по розничной торговле верхней одеждой;S
52.42.120;;Услуги по розничной торговле нательным бельем;S
52.42.130;;Услуги по розничной торговле одеждой из меха;S
52.42.140;;Услуги по розничной торговле одеждой из кожи;S
52.42.150;;Услуги по розничной торговле спортивной одеждой;S
52.42.160;;Услуги по розничной торговле чулочно-носочными изделиями;S
52.42.170;;Услуги по розничной торговле головными уборами;S
52.42.180;;Услуги по розничной торговле аксессуарами одежды;S
52.42.990;;Прочие виды услуг, относящиеся к группировке 52.42.000;S
52.43.000;;Услуги по розничной торговле обувью и изделиями из кожи;
52.43.110;;Услуги по розничной торговле мужской обувью;S
52.43.120;;Услуги по розничной торговле женской обувью;S
52.43.130;;Услуги по розничной торговле детской обувью;S
52.43.210;;Услуги по розничной торговле чемоданами, сумками и прочими дорожными принадлежностями из кожи и других материалов;S
52.43.220;;Услуги по розничной торговле шорно-седельными изделиями;S
52.43.990;;Прочие виды услуг, относящиеся к группировке 52.43.000;S
52.44.000;;Услуги по розничной торговле мебелью, осветительными приборами и товарами для дома, не включенными в другие группировки;
52.44.110;;Услуги по розничной торговле мебелью для комнат (спальни, гостиной, столовой);S
52.44.120;;Услуги по розничной торговле стульями и прочей мебелью для сидения;S
52.44.130;;Услуги по розничной торговле кухонной мебелью;S
52.44.140;;Услуги по розничной торговле мебелью для ванной, прихожей;S
52.44.150;;Услуги по розничной торговле дачной и походной мебелью;S
52.44.160;;Услуги по розничной торговле детской мебелью;S
52.44.210;;Услуги по розничной торговле металлическими изделиями хозяйственного назначения, включая металлическую посуду, и ножевыми изделиями;S
52.44.220;;Услуги по розничной торговле посудой и изделиями из стекла и керамики, в том числе из фарфора и фаянса;S
52.44.310;;Услуги по розничной торговле светильниками;S
52.44.410;;Услуги по розничной торговле портьерами, тюлевыми занавесями и другими предметами домашнего обихода из текстильных материалов;S
52.44.510;;Услуги по розничной торговле изделиями из дерева, пробки и плетеными изделиями;S
52.44.610;;Услуги по розничной торговле неэлектрическими бытовыми приборами, изделиями и оборудованием, не включенными в другие группировки;S
52.44.990;;Прочие виды услуг, относящиеся к группировке 52.44.000;S
52.45.000;;Услуги по розничной торговле бытовыми электротоварами, радио- и телеаппаратурой;
52.45.110;;Услуги по розничной торговле бытовыми электроприборами;S
52.45.120;;Услуги по розничной торговле бытовыми электроустановочными изделиями;S
52.45.210;;Услуги по розничной торговле телевизорами, радиоприемниками;S
52.45.220;;Услуги по розничной торговле магнитофонами, видеомагнитофонами, видеокамерами, автомобильными радиоприемниками, системами с высокой точностью воспроизведения звука и т.п.;S
52.45.230;;Услуги по установке автомобильных радиоприемников;S
52.45.410;;Услуги по розничной торговле аудио- и видеолентами, цифровыми видеодисками (DVD), компакт-дисками (CD), кассетами (с записями), пластинками;S
52.45.420;;Услуги по розничной торговле аудио- и видеолентами, цифровыми видеодисками (DVD), компакт-дисками (CD), кассетами (без записей);S
52.45.430;;Услуги по розничной торговле литературными, учебными и прочими изданиями на технических носителях информации;S
52.45.510;;Услуги по розничной торговле музыкальными инструментами;S
52.45.520;;Услуги по розничной торговле нотными изданиями;S
52.45.990;;Прочие виды услуг, относящиеся к группировке 52.45.000;S
52.46.000;;Услуги по розничной торговле скобяными изделиями, лакокрасочными материалами и материалами для остекления;
52.46.110;;Услуги по розничной торговле ручным инструментом;S
52.46.120;;Услуги по розничной торговле строительной фурнитурой;S
52.46.130;;Услуги по розничной торговле садово-огородной техникой и инвентарем;S
52.46.210;;Услуги по розничной торговле красками, лаками и эмалями;S
52.46.220;;Услуги по розничной торговле листовым стеклом для строительства;S
52.46.230;;Услуги по розничной торговле прочими материалами для остекления;S
52.46.310;;Услуги по розничной торговле материалами для изготовления поделок;S
52.46.320;;Услуги по розничной торговле оборудованием и инструментом для изготовления поделок;S
52.46.410;;Услуги по розничной торговле санитарно-техническим оборудованием;S
52.46.510;;Услуги по розничной торговле лесоматериалами;S
52.46.520;;Услуги по розничной торговле кирпичом;S
52.46.530;;Услуги по розничной торговле цементом;S
52.46.540;;Услуги по розничной торговле металлическими и неметаллическими строительными конструкциями и т.п.;S
52.46.550;;Услуги по розничной торговле парными банями, саунами;S
52.46.990;;Прочие виды услуг, относящиеся к группировке 52.46.000;S
52.47.000;;Услуги по розничной торговле книгами, журналами, газетами и канцелярскими товарами;
52.47.110;;Услуги по розничной торговле книгами;S
52.47.210;;Услуги по розничной торговле газетами и журналами;S
52.47.410;;Услуги по розничной торговле канцелярскими товарами и школьно-письменными принадлежностями;S
52.47.420;;Услуги по розничной торговле писчебумажными товарами;S
52.47.990;;Прочие виды услуг, относящиеся к группировке 52.47.000;S
52.48.000;;Услуги по розничной торговле прочими непродовольственными товарами в специализированных магазинах;
52.48.110;;Услуги по розничной торговле офисной мебелью;S
52.48.120;;Услуги по розничной торговле офисными машинами и оборудованием;S
52.48.130;;Услуги по розничной торговле компьютерами;S
52.48.140;;Услуги по розничной торговле программным обеспечением общего пользования;S
52.48.150;;Услуги по розничной торговле периферийными устройствами;S
52.48.160;;Услуги по розничной торговле фотоаппаратурой и фототоварами;S
52.48.170;;Услуги по розничной торговле оптическими приборами;S
52.48.180;;Услуги по розничной торговле очками, контактными линзами и прочими оптическими изделиями;S
52.48.210;;Услуги по розничной торговле средствами измерения;S
52.48.220;;Услуги по розничной торговле оборудованием электросвязи;S
52.48.230;;Услуги по розничной торговле часами;S
52.48.240;;Услуги по розничной торговле ювелирными изделиями;S
52.48.250;;Услуги по розничной торговле спортивными товарами;S
52.48.260;;Услуги по розничной торговле специальной спортивной обувью;S
52.48.270;;Услуги по розничной торговле туристским снаряжением;S
52.48.280;;Услуги по розничной торговле велосипедами;S
52.48.310;;Услуги по розничной торговле спортивными и прогулочными яхтами и лодками;S
52.48.320;;Услуги по розничной торговле играми и игрушками;S
52.48.330;;Услуги по розничной торговле товарами бытовой химии и синтетическими чистящими, моющими и полирующими средствами;S
52.48.340;;Услуги по розничной торговле обоями;S
52.48.350;;Услуги по розничной торговле напольными покрытиями, коврами и прочими текстильными напольными ковровыми изделиями;S
52.48.360;;Услуги по розничной торговле цветами и прочими растениями;S
52.48.370;;Услуги по розничной торговле семенами и луковицами растений;S
52.48.380;;Услуги по розничной торговле саженцами деревьев и кустарников;S
52.48.410;;Услуги по розничной торговле новогодними деревьями и ветками хвойных деревьев;S
52.48.420;;Услуги по розничной торговле удобрениями и средствами для защиты растений;S
52.48.430;;Услуги по изготовлению цветочных композиций и венков;S
52.48.440;;Услуги по розничной торговле живыми домашними животными;S
52.48.450;;Услуги по розничной торговле кормом для домашними животными;S
52.48.460;;Услуги по розничной торговле принадлежностями и средствами для ухода за домашними животными;S
52.48.470;;Услуги по розничной торговле сувенирами;S
52.48.480;;Услуги по розничной торговле изделиями народных промыслов;S
52.48.510;;Услуги по розничной торговле предметами культового и религиозного назначения;S
52.48.520;;Услуги по розничной торговле похоронными принадлежностями;S
52.48.530;;Услуги по розничной торговле бытовым жидким котельным топливом;S
52.48.540;;Услуги по розничной торговле газом в баллонах;S
52.48.550;;Услуги по розничной торговле углем, древесным топливом, топливным торфом;S
52.48.560;;Услуги по розничной торговле коллекционными почтовыми марками и прочими предметами филателии;S
52.48.570;;Услуги по розничной торговле коллекционными монетами;S
52.48.580;;Услуги по розничной торговле произведениями искусства в коммерческих художественных галереях (салонах);S
52.48.610;;Услуги по специализированной розничной торговле пиротехническими средствами;S
52.48.620;;Услуги по специализированной розничной торговле оружием;S
52.48.990;;Прочие виды услуг, относящиеся к группировке 52.48.000;S
52.5;;Услуги по розничной торговле бывшими в употреблении товарами в магазинах;
52.50.000;;Услуги по розничной торговле бывшими в употреблении товарами в магазинах;
52.50.110;;Услуги по розничной торговле антикварными книгами;S
52.50.120;;Услуги по розничной торговле антикварной мебелью;S
52.50.130;;Услуги по розничной торговле прочими предметами антиквариата;S
52.50.210;;Услуги по розничной торговле букинистическими книгами в магазинах;S
52.50.310;;Услуги по розничной торговле прочими бывшими в употреблении товарами в магазинах;S
52.50.990;;Прочие виды услуг, относящиеся к группировке 52.50.000;S
52.6;;Услуги по розничной торговле вне магазинов;
52.61.000;;Услуги по розничной почтовой (посылочной) торговле по заказам;
52.61.110;;Услуги по розничной торговле по заказам через фирмы, специализирующиеся на торговле одеждой;S
52.61.120;;Услуги по розничной торговле по заказам через фирмы, специализирующиеся на торговле текстильными товарами;S
52.61.210;;Услуги по розничной торговле по заказам через фирмы, специализирующиеся на торговле прочими товарами;S
52.61.310;;Услуги по розничной торговле по заказам через неспециализированные фирмы;S
52.61.510;;Услуги по розничной торговле с помощью телевидения, радио, по телефону;S
52.61.520;;Услуги по розничной торговле через сеть Интернет;S
52.61.990;;Прочие виды услуг, относящиеся к группировке 52.61.000;S
52.62.000;;Услуги по розничной торговле в палатках и на рынках;
52.62.110;;Услуги по розничной торговле в палатках и на рынках сельскохозяйственными продуктами питания;S
52.62.120;;Услуги по розничной торговле в палатках и на рынках прочими продовольственными товарами;S
52.62.310;;Услуги по розничной торговле в палатках и на рынках прочими товарами;S
52.62.990;;Прочие виды услуг, относящиеся к группировке 52.62.000;S
52.63.000;;Услуги по прочим видам розничной торговли вне магазинов;
52.63.110;;Услуги по розничной торговле вне магазинов передвижными средствами развозной и разносной торговли;S
52.63.120;;Услуги по розничной торговле через автоматы;S
52.63.130;;Услуги по розничной торгам (аукционам);S
52.63.140;;Услуги по торгам (аукционам) через сеть Интернет;S
52.63.990;;Прочие виды услуг, относящиеся к группировке 52.63.000;S
52.7;;Услуги по ремонту бытовых изделий и предметов личного пользования;
52.71.000;;Услуги по ремонту обуви и прочих изделий из кожи;
52.71.110;;Услуги по ремонту обуви из любых материалов;S
52.71.310;;Услуги по ремонту прочих изделий из кожи;S
52.71.990;;Прочие виды услуг, относящиеся к группировке 52.71.000;S
52.72.000;;Услуги по ремонту бытовых электрических изделий;
52.72.110;;Услуги по ремонту бытовой радиоаппаратуры;S
52.72.120;;Услуги по ремонту бытовой телеаппаратуры;S
52.72.130;;Услуги по техническому обслуживанию бытовой радио- и телеаппаратуры;S
52.72.310;;Услуги по ремонту бытовых холодильников;S
52.72.320;;Услуги по ремонту бытовых морозильников;S
52.72.330;;Услуги по ремонту бытовых стиральных и сушильных машин;S
52.72.340;;Услуги по ремонту бытовых пылесосов;S
52.72.350;;Услуги по ремонту кухонных бытовых машин, комбайнов, автоматических посудомоечных машин;S
52.72.360;;Услуги по ремонту бытовых электронагревательных приборов;S
52.72.370;;Услуги по ремонту бытовых швейных машин с электрическим, ручным и ножным приводами;S
52.72.990;;Прочие виды услуг, относящиеся к группировке 52.72.000;S
52.73.000;;Услуги по ремонту часов и ювелирных изделий;
52.73.110;;Услуги по ремонту часов;S
52.73.120;;Услуги по замене элементов питания в электронных часах;S
52.73.130;;Услуги по замене ремешков и браслетов к часам;S
52.73.140;;Услуги по ремонту секундомеров, шагомеров, таймеров;S
52.73.210;;Услуги по ремонту ювелирных изделий;S
52.73.990;;Прочие виды услуг, относящиеся к группировке 52.73.000;S
52.74.000;;Услуги по ремонту прочих бытовых изделий и предметов личного пользования;
52.74.110;;Услуги по ремонту верхней одежды;S
52.74.120;;Услуги по ремонту легкой одежды;S
52.74.130;;Услуги по ремонту нательного белья;S
52.74.140;;Услуги по ремонту корсетных изделий;S
52.74.150;;Услуги по ремонту головных уборов;S
52.74.160;;Услуги по ремонту форменной одежды;S
52.74.170;;Услуги по ремонту спецодежды;S
52.74.210;;Услуги по ремонту и обновлению одежды из натурального и искусственного меха;S
52.74.220;;Услуги по ремонту и обновлению одежды из натуральной и искусственной кожи и замши;S
52.74.230;;Услуги по ремонту трикотажных изделий;S
52.74.240;;Услуги по ремонту текстильных изделий бытового назначения;S
52.74.310;;Услуги по ремонту велосипедов;S
52.74.510;;Услуги по настройке пианино и других музыкальных инструментов;S
52.74.520;;Услуги по ремонту спортивного инвентаря и снаряжения и подготовке спортивного инвентаря к эксплуатации;S
52.74.530;;Услуги по ремонту рыболовно-охотничьих принадлежностей;S
52.74.540;;Услуги по ремонту туристического снаряжения и инвентаря;S
52.74.550;;Услуги по ремонту фотооборудования и фотоаппаратов;S
52.74.560;;Услуги по ремонту мобильных телефонов;S
52.74.570;;Услуги по ремонту металлоизделий;S
52.74.580;;Услуги по срочному ремонту в присутствии заказчика;S
52.74.990;;Прочие виды услуг, относящиеся к группировке 52.74.000;S
Раздел H;;УСЛУГИ ГОСТИНИЦ И РЕСТОРАНОВ;
Подраздел HA;;УСЛУГИ ГОСТИНИЦ И РЕСТОРАНОВ;
55;;Услуги гостиниц и ресторанов;
55.1;;Услуги гостиниц;
55.10.000;;Услуги гостиниц;
55.10.110;;Услуги гостиниц с рестораном;S
55.10.120;;Услуги загородных гостиниц;S
55.10.130;;Услуги курортных гостиниц;S
55.10.140;;Услуги гостиниц с условиями для проведения конференций;S
55.10.150;;Услуги гостиниц квартирного типа;S
55.10.160;;Услуги мотелей;S
55.10.990;;Прочие виды услуг, относящиеся к группировке 55.10.000;S
55.2;;Услуги кемпингов и прочих мест для временного проживания;
55.21.000;;Услуги молодежных туристских лагерей и горных туристских баз;
55.21.110;;Услуги молодежных туристских лагерей;S
55.21.120;;Услуги молодежных спортивных лагерей;S
55.21.130;;Услуги горных туристских баз;S
55.21.140;;Услуги горных спортивных баз;S
55.21.150;;Услуги домов охотника (рыбака);S
55.21.160;;Услуги лагерей труда и отдыха;S
55.21.990;;Прочие виды услуг, относящиеся к группировке 55.21.000;S
55.22.000;;Услуги кемпингов, включая услуги стоянок для жилых автофургонов и прицепов;
55.22.110;;Услуги кемпингов;S
55.22.210;;Услуги стоянок для жилых автофургонов и прицепов;S
55.22.990;;Прочие виды услуг, относящиеся к группировке 55.22.000;S
55.23.000;;Услуги прочих мест для временного проживания;
55.23.110;;Услуги детских лагерей на время каникул;S
55.23.210;;Услуги баз (центров) отдыха;S
55.23.220;;Услуги домов отдыха;S
55.23.230;;Услуги пансионатов без лечения;S
55.23.310;;Услуги по сдаче в аренду для временного проживания меблированных комнат;S
55.23.320;;Услуги по сдаче в аренду для временного проживания меблированных комнат с предоставлением питания;S
55.23.330;;Услуги по сдаче в аренду для временного проживания частных квартир и домов, коттеджей, сельских домов и т.п.;S
55.23.410;;Услуги по предоставлению мест для временного проживания в железнодорожных спальных вагонах;S
55.23.420;;Услуги по предоставлению мест для временного проживания на судах;S
55.23.430;;Услуги по предоставлению мест для временного проживания на прочих транспортных средствах;S
55.23.510;;Услуги общежитий для студентов;S
55.23.520;;Услуги общежитий для рабочих;S
55.23.990;;Прочие виды услуг, относящиеся к группировке 55.23.000;S
55.3;;Услуги по обеспечению питанием;
55.30.000;;Услуги по обеспечению питанием;
55.30.110;;Услуги по обеспечению питанием в ресторанах, кафе и прочих предприятиях питания в сопровождении развлекательных программ;S
55.30.120;;Услуги по обеспечению питанием в ресторанах, кафе и прочих предприятиях без сопровождения развлекательных программ;S
55.30.210;;Услуги по обеспечению питанием на железнодорожном пассажирском транспорте;S
55.30.220;;Услуги по обеспечению питанием на водном пассажирском транспорте;S
55.30.230;;Услуги по обеспечению питанием на прочем пассажирском транспорте;S
55.30.310;;Услуги закусочных самообслуживания (предприятий быстрого питания) с предоставлением мест для сидения;S
55.30.320;;Услуги кафе самообслуживания с предоставлением мест для сидения;S
55.30.410;;Услуги по обеспечению питанием без предоставления мест для сидения;S
55.30.420;;Услуги кафе-мороженых и кафе-кондитерских (кафетериев);S
55.30.430;;Услуги по реализации продукции предприятий питания для потребления вне предприятия;S
55.30.990;;Прочие виды услуг, относящиеся к группировке 55.30.000;S
55.4;;Услуги по продаже напитков;
55.40.000;;Услуги по продаже напитков;
55.40.110;;Услуги баров;S
55.40.210;;Услуги прочих заведений по продаже напитков и организации их потребления на месте;S
55.40.990;;Прочие виды услуг, относящиеся к группировке 55.40.000;S
55.5;;Услуги столовых при предприятиях и учреждениях и услуги по поставке продукции общественного питания;
55.51.000;;Услуги столовых при предприятиях и учреждениях;
55.51.110;;Услуги столовых для рабочих и служащих;S
55.51.120;;Услуги школьных столовых и кухонь;S
55.51.130;;Услуги столовых для студентов учебных заведений;S
55.51.140;;Услуги столовых для личного состава вооруженных сил;S
55.51.990;;Прочие виды услуг, относящиеся к группировке 55.51.000;S
55.52.000;;Услуги по поставке продукции общественного питания и обслуживанию торжественных мероприятий;
55.52.110;;Услуги по поставке продукции общественного питания, а также напитков, в домашние хозяйства;S
55.52.120;;Услуги по поставке кулинарной продукции, в том числе горячих обедов, на дом престарелым и инвалидам;S
55.52.130;;Услуги по организации и обслуживанию торжественных мероприятий на предприятиях общественного питания;S
55.52.140;;Услуги по организации и обслуживанию торжественных мероприятий на дому;S
55.52.210;;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского железнодорожного транспорта;S
55.52.220;;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского водного транспорта;S
55.52.230;;Услуги по поставке кулинарной продукции, кондитерских изделий, напитков по заказам пассажирского воздушного транспорта;S
55.52.410;;Услуги по приготовлению и поставке кулинарной продукции столовым, ресторанам и прочим предприятиям общественного питания;S
55.52.420;;Услуги по приготовлению и поставке кулинарной продукции по заказам на рабочие места;S
55.52.430;;Услуги по приготовлению и поставке кулинарной продукции по заказам в номера гостиниц;S
55.52.440;;Услуги по организации питания и обслуживанию участников конференций, семинаров, совещаний и т.п.;S
55.52.450;;Услуги по организации питания и обслуживанию участников культурно-массовых мероприятий, в зонах отдыха и т.п.;S
55.52.990;;Прочие виды услуг, относящиеся к группировке 55.52.000;S
Раздел I;;УСЛУГИ ТРАНСПОРТА, СКЛАДСКОГО ХОЗЯЙСТВА И СВЯЗИ;
Подраздел IA;;УСЛУГИ ТРАНСПОРТА, СКЛАДСКОГО ХОЗЯЙСТВА И СВЯЗИ;
60;;Услуги сухопутного транспорта и транспортирования по трубопроводам;
60.1;;Услуги железнодорожного транспорта;
60.10.000;;Услуги железнодорожного транспорта;
60.10.110;;Междугородные железнодорожные пассажирские перевозки фирменными поездами;S
60.10.120;;Междугородные железнодорожные пассажирские перевозки скоростными поездами;S
60.10.130;;Междугородные железнодорожные пассажирские перевозки скорыми поездами;S
60.10.140;;Междугородные железнодорожные пассажирские перевозки пассажирскими поездами;S
60.10.150;;Международные пассажирские перевозки железнодорожным транспортом;S
60.10.160;;Междугородные перевозки пассажиров и транспортных средств пассажиров железнодорожным транспортом;S
60.10.170;;Международные перевозки пассажиров и транспортных средств пассажиров железнодорожным транспортом;S
60.10.210;;Междугородные перевозки замороженных или охлажденных грузов по железной дороге в специальных вагонах-рефрижераторах;S
60.10.220;;Пригородные перевозки замороженных или охлажденных грузов по железной дороге в специальных вагонах-рефрижераторах;S
60.10.230;;Внутригородские перевозки замороженных или охлажденных грузов по железной дороге в специальных вагонах-рефрижераторах;S
60.10.240;;Междугородные перевозки нефтепродуктов по железной дороге в специальных вагонах-цистернах;S
60.10.250;;Пригородные перевозки нефтепродуктов по железной дороге в специальных вагонах-цистернах;S
60.10.260;;Внутригородские перевозки нефтепродуктов по железной дороге в специальных вагонах-цистернах;S
60.10.310;;Междугородные перевозки прочих жидких или газообразных грузов в массе (наливом) по железной дороге в специальных вагонах-цистернах;S
60.10.320;;Пригородные перевозки прочих жидких или газообразных грузов в массе (наливом) по железной дороге в специальных вагонах-цистернах;S
60.10.330;;Внутригородские перевозки прочих жидких или газообразных грузов в массе (наливом) по железной дороге в специальных вагонах-цистернах;S
60.10.340;;Междугородные перевозки контейнеров с грузами по железной дороге;S
60.10.350;;Пригородные перевозки контейнеров с грузами по железной дороге;S
60.10.360;;Внутригородские перевозки контейнеров с грузами по железной дороге;S
60.10.410;;Междугородные перевозки почты по железной дороге;S
60.10.420;;Пригородные перевозки почты по железной дороге;S
60.10.430;;Внутригородские перевозки почты по железной дороге;S
60.10.440;;Междугородные перевозки сыпучих бестарных грузов по железной дороге;S
60.10.450;;Пригородные перевозки сыпучих бестарных грузов по железной дороге;S
60.10.460;;Внутригородские перевозки сыпучих бестарных грузов по железной дороге;S
60.10.510;;Междугородные перевозки прочих грузов по железной дороге;S
60.10.520;;Пригородные перевозки прочих грузов по железной дороге;S
60.10.530;;Внутригородские перевозки прочих грузов по железной дороге;S
60.10.610;;Маневровые и буксировочные услуги;S
60.10.620;;Услуги по перевозкам грузов на железнодорожных путях необщего пользования;S
60.10.990;;Прочие виды услуг, относящиеся к группировке 60.10.000;S
60.2;;Прочие услуги сухопутного транспорта;
60.21.000;;Прочие услуги пассажирского сухопутным транспорта, подчиняющегося расписанию;
60.21.110;;Внутригородские железнодорожные пассажирские перевозки, подчиняющиеся расписанию;S
60.21.120;;Пригородные железнодорожные пассажирские перевозки, подчиняющиеся расписанию;S
60.21.210;;Смешанные виды сухопутных перевозок;S
60.21.310;;Внутригородские регулярные пассажирские перевозки, подчиняющиеся расписанию, кроме железнодорожных;S
60.21.320;;Пригородные регулярные пассажирские перевозки, подчиняющиеся расписанию, кроме железнодорожных;S
60.21.350;;Внутригородские и пригородные специальные перевозки автобусами (автомобилями) по маршруту город-аэропорт или город-вокзал;S
60.21.360;;Внутригородские и пригородные специальные перевозки школьными автобусами (автомобилями);S
60.21.410;;Междугородные регулярные пассажирские перевозки автобусами, подчиняющиеся расписанию;S
60.21.420;;Междугородные регулярные пассажирские перевозки прочим сухопутным транспортом, не включенным в другие группировки, подчиняющиеся расписанию;S
60.21.510;;Междугородные специальные перевозки автобусами (автомобилями) между городом и аэропортом или вокзалом в другом населенном пункте, подчиняющиеся расписанию;S
60.21.520;;Междугородные специальные перевозки школьными автобусами (автомобилями), подчиняющиеся расписанию;S
60.21.610;;Услуги по пассажирским перевозкам фуникулерами;S
60.21.620;;Услуги по пассажирским перевозкам канатными дорогами;S
60.21.630;;Услуги по пассажирским перевозкам подъемниками для лыжников;S
60.21.990;;Прочие виды услуг, относящиеся к группировке 60.21.000;S
60.22.000;;Услуги такси и услуги по аренде легковых автомобилей с водителем;
60.22.110;;Услуги такси по внутригородским перевозкам;S
60.22.120;;Услуги такси по пригородным перевозкам;S
60.22.130;;Услуги такси по междугородным перевозкам;S
60.22.140;;Услуги по предварительному заказу такси;S
60.22.410;;Услуги по аренде легковых автомобилей с водителем;S
60.22.990;;Прочие виды услуг, относящиеся к группировке 60.22.000;S
60.23.000;;Прочие услуги сухопутного пассажирского транспорта;
60.23.110;;Услуги по аренде автобусов с водителем для внутригородских перевозок;S
60.23.120;;Услуги по аренде автобусов с водителем для пригородных перевозок;S
60.23.130;;Услуги по аренде автобусов с водителем для междугородных перевозок;S
60.23.210;;Услуги внутригородских и пригородных экскурсионных автобусов;S
60.23.220;;Услуги междугородных экскурсионных автобусов;S
60.23.230;;Услуги международных экскурсионных автобусов;S
60.23.410;;Перевозки пассажиров транспортными средствами с живой тягой;S
60.23.990;;Прочие виды услуг, относящиеся к группировке 60.23.000;S
60.24.000;;Услуги грузового автомобильного транспорта;
60.24.110;;Внутригородские или пригородные перевозки специальными автомобилями-рефрижераторами замороженных или охлажденных грузов;S
60.24.120;;Междугородные перевозки специальными автомобилями-рефрижераторами замороженных или охлажденных грузов;S
60.24.130;;Международные перевозки специальными автомобилями-рефрижераторами замороженных или охлажденных грузов;S
60.24.140;;Перевозки грузовым автомобильным транспортом сырой нефти;S
60.24.150;;Перевозки грузовым автомобильным транспортом природного газа;S
60.24.160;;Перевозки грузовым автомобильным транспортом очищенных нефтепродуктов;S
60.24.170;;Перевозки грузовым автомобильным транспортом прочих жидких грузов в массе (наливом);S
60.24.180;;Перевозки грузовым автомобильным транспортом прочих газообразных грузов в массе (наливом);S
60.24.210;;Внутригородские или пригородные перевозки грузовым автомобильным транспортом контейнеров с грузами;S
